date,open,low,high,volume,close,Name 
12/17/2014,151.52,151.11,153.308,5139465,151.93,IBM
12/18/2014,153.58,153.3,157.68,7301971,157.68,IBM
12/19/2014,157.49,157.49,160.41,8864850,158.51,IBM
12/22/2014,158.33,158.33,161.91,4682509,161.44,IBM
12/23/2014,162.23,161.61,162.9,4044120,162.24,IBM
12/24/2014,162.88,161.61,162.99,1869977,161.82,IBM
12/26/2014,162.27,162.01,163.09,1912310,162.34,IBM
12/29/2014,162,159.45,162.34,3331833,160.51,IBM
12/30/2014,160.02,159.79,160.82,2829904,160.05,IBM
12/31/2014,160.41,160.38,161.5,4011909,160.44,IBM
1/2/2015,161.31,161,163.31,5525341,162.06,IBM
1/5/2015,161.27,159.19,161.27,4880389,159.51,IBM
1/6/2015,159.67,155.17,159.96,6145670,156.07,IBM
1/7/2015,157.2,154.03,157.2,4701015,155.05,IBM
1/8/2015,156.24,155.55,159.044,4240585,158.42,IBM
1/9/2015,158.42,157.25,160.34,4472701,159.11,IBM
1/12/2015,159,155.76,159.25,4187588,156.44,IBM
1/13/2015,157.26,155.68,159.97,4386989,156.81,IBM
1/14/2015,154.86,153.74,156.49,4689740,155.8,IBM
1/15/2015,156.69,154.16,156.97,4251698,154.57,IBM
1/16/2015,153.82,153.82,157.63,5756041,157.14,IBM
1/20/2015,156.7,154.03,157.33,8380815,156.95,IBM
1/21/2015,153.03,151.07,154.5,11896012,152.09,IBM
1/22/2015,151.94,151.76,155.72,6119523,155.39,IBM
1/23/2015,155.03,154.89,157.6,4834447,155.87,IBM
1/26/2015,158.26,155.77,159.46,7888037,156.36,IBM
1/27/2015,154.94,152.59,155.09,5659568,153.67,IBM
1/28/2015,154,151.55,154.53,4495633,151.55,IBM
1/29/2015,151.38,149.52,155.58,8320622,155.48,IBM
1/30/2015,153.91,153.04,155.24,6563447,153.31,IBM
2/2/2015,154,151.51,154.66,4712017,154.66,IBM
2/3/2015,154.75,154.75,158.6,5539406,158.47,IBM
2/4/2015,157.21,156.7,158.71,3678339,156.96,IBM
2/5/2015,157.29,157.1501,158.59,5253628,157.91,IBM
2/6/2015,157.34,156.23,158.08,3256440,156.72,IBM
2/9/2015,156,155.4,157.5,3057502,155.75,IBM
2/10/2015,156.74,155.08,158.56,4440614,158.56,IBM
2/11/2015,157.76,157.17,159.09,3626658,158.2,IBM
2/12/2015,158.72,158.09,159.5,3333063,158.52,IBM
2/13/2015,158.78,158.64,160.8,3706919,160.4,IBM
2/17/2015,159.75,159.73,161.41,2893590,160.96,IBM
2/18/2015,161.86,160.64,162.47,4358252,162.19,IBM
2/19/2015,162.05,161.44,164.49,3504269,163.89,IBM
2/20/2015,163.64,162.09,164.34,3352781,163.65,IBM
