date,open,low,high,volume,close,Name
4/23/2015,81.28,81.22,82.26,4542692,81.93,TGT
4/24/2015,82.97,82.44,83,3611680,82.7,TGT
4/27/2015,82.85,81.17,82.94,4780033,81.38,TGT
4/28/2015,81.28,80.87,81.81,3233272,81.51,TGT
4/29/2015,81.2,78.74,81.29,6636120,78.87,TGT
4/30/2015,78.78,78.39,79.38,5376679,78.83,TGT
5/1/2015,78.7,78.59,79.7,3066486,79.65,TGT
5/4/2015,79.74,79.65,80.78,2946420,80.18,TGT
5/5/2015,80.02,78.92,80.19,3172341,78.97,TGT
5/6/2015,79.43,78.5,79.43,3907873,79.12,TGT
5/7/2015,79.35,79.16,80.29,3964730,80.11,TGT
5/8/2015,80.8,80.58,81.33,4021191,80.74,TGT
5/11/2015,80.8,80.53,81.37,2778909,80.61,TGT
5/12/2015,80.21,80.1401,81.3139,2760871,80.81,TGT
5/13/2015,80.56,79.73,80.93,4881202,79.81,TGT
5/14/2015,77.36,76.455,78.1,9895652,77.26,TGT
5/15/2015,77.64,77.24,78.54,6850976,78.53,TGT
5/18/2015,78.28,77.66,78.53,4754476,78.36,TGT
5/19/2015,77.99,77.39,78.46,8702718,77.92,TGT
5/20/2015,79.33,77.57,79.4,10682498,78.18,TGT
5/21/2015,78.3,78,79.97,6724796,79.39,TGT
5/22/2015,79.59,78.93,79.59,3847496,79.29,TGT
5/26/2015,79.44,78.95,79.5899,4691226,79.08,TGT
5/27/2015,79.49,79.32,80.49,4792248,80.3,TGT
5/28/2015,80.42,79.64,80.7,2968263,80.05,TGT
5/29/2015,79.96,79,80.01,3576684,79.32,TGT
6/1/2015,79.5,79.11,79.915,3181098,79.51,TGT
6/2/2015,79.2,78.91,80.14,3452954,80,TGT
6/3/2015,80.35,79.89,80.75,3440804,80.34,TGT
6/4/2015,79.98,79.57,80.5025,5688092,79.96,TGT
6/5/2015,80.14,79.09,80.255,3922359,79.2,TGT
6/8/2015,79.25,78.63,79.25,3196003,78.89,TGT
6/9/2015,78.69,78.25,79.26,5471518,78.9,TGT
6/10/2015,79.67,79.05,79.8,4669961,79.67,TGT
6/11/2015,80,79.92,80.445,3575079,80.07,TGT
6/12/2015,79.6,79.41,80.145,2909082,79.47,TGT
6/15/2015,80.35,80.02,81.09,6228339,80.45,TGT
6/16/2015,80.48,80.05,81.47,4061054,80.97,TGT
6/17/2015,81.14,81.09,82.47,5215156,82.1,TGT
6/18/2015,82.1,82.1,83.41,6679895,83.19,TGT
6/19/2015,83,82.91,84.5,11600672,83.35,TGT
6/22/2015,84.23,83.65,84.33,4797751,84.23,TGT
6/23/2015,84.58,84.4,85.81,5916835,84.76,TGT
6/24/2015,84.72,83.985,84.86,3281250,84.34,TGT
6/25/2015,84.42,84.34,85.21,5007529,84.5,TGT
6/26/2015,84.49,83.85,84.65,6189117,84.08,TGT
6/29/2015,83.48,81.97,83.9,5224467,82.09,TGT
6/30/2015,82.65,81.57,83,5060036,81.63,TGT
7/1/2015,82.1,81.84,83.125,4087927,82.99,TGT
7/2/2015,83.06,82.15,83.43,3422008,82.27,TGT
7/6/2015,81.85,81.75,83.21,3538535,82.93,TGT
7/7/2015,83.09,82.75,84.48,5707943,84.45,TGT
7/8/2015,83.68,83.39,84.2399,4087621,83.48,TGT
7/9/2015,84.2,83.02,84.325,3863962,83.04,TGT
7/10/2015,84.09,83.61,84.19,3270959,83.91,TGT
7/13/2015,84.67,84.1,84.74,3450767,84.1,TGT
7/14/2015,84.11,83.32,84.37,4095360,84.1,TGT
7/15/2015,84.1,83.435,84.55,2854121,84.46,TGT
7/16/2015,84.75,84.5,85.31,2972005,85.01,TGT
7/17/2015,84.7,84.44,85.01,2924557,84.69,TGT
7/20/2015,84.65,84.17,84.976,3261405,84.23,TGT
7/21/2015,84.18,82.15,84.25,6085901,82.28,TGT
7/22/2015,82.55,82.44,83.345,4350949,82.82,TGT
7/23/2015,82.89,81.62,82.95,3489575,81.65,TGT
7/24/2015,81.87,80.1,81.87,5294331,80.21,TGT
7/27/2015,79.87,79.129,79.88,4638190,79.49,TGT
7/28/2015,80.49,79.49,80.6,5457241,80.53,TGT
7/29/2015,80.69,80.6,82.02,5323515,81.84,TGT
7/30/2015,81.58,81.54,82.28,2991293,81.93,TGT
7/31/2015,82.28,81.71,82.36,2832213,81.85,TGT
8/3/2015,81.18,80.05,81.63,3595715,80.39,TGT
8/4/2015,80.31,79.71,80.78,4355603,80.05,TGT
8/5/2015,80.63,79.75,81.07,4294585,80.04,TGT
8/6/2015,80,78.62,80.3399,4507948,79.54,TGT
8/7/2015,79.64,78.6,79.74,3153404,78.98,TGT
