date,open,low,high,volume,close,Name,Date,Positve,Negative,Neutral,Total,NeutralPos,NeutralNeg
1/17/2018,168.01,167.26,169.1253,11630539,168.65,IBM,1/17/2018,29.06718078,5.739285185,65.19353404,6743,31.3201068,5.739285185
1/18/2018,170,168.15,171.13,10948033,169.12,IBM,1/18/2018,32.37853032,5.715433008,61.90603668,7471,32.37853032,6.750004353
1/19/2018,164.46,161.3,165.4,21079530,162.37,IBM,1/19/2018,30.52862058,8.898967782,60.57241164,6394,30.52862058,11.26716417
1/22/2018,161.51,161.11,163.98,8340507,162.6,IBM,1/22/2018,25.01647266,7.533494399,67.45003295,4553,29.52589758,7.533494399
1/23/2018,162.82,162.51,166.26,7417268,166.25,IBM,1/23/2018,28.33081408,8.767004967,62.90218095,4631,28.33081408,8.805432042
1/24/2018,166.75,164.82,168.72,5507664,165.37,IBM,1/24/2018,27.55709077,8.366916139,64.07599309,5211,28.69247583,8.366916139
1/25/2018,165.91,165.19,166.78,3240177,165.47,IBM,1/25/2018,26.69262384,6.532554618,66.77482154,4623,30.52683736,6.532554618
1/26/2018,166.12,165.79,167.4142,3664496,167.34,IBM,1/26/2018,30.73852295,9.210151126,60.05132592,3507,30.73852295,12.09943323
1/29/2018,167.45,166.01,168.39,3423903,166.8,IBM,1/29/2018,27.4524339,8.574252533,63.97331357,4047,28.48513944,8.574252533
1/30/2018,166.21,163.155,166.77,4796200,163.62,IBM,1/30/2018,30.8329152,6.47265429,62.69443051,3986,30.8329152,6.718831805
1/31/2018,163.75,162.761,164.99,4025105,163.7,IBM,1/31/2018,29.96890696,6.290361158,63.74073188,4181,30.76903081,6.290361158
2/1/2018,163.19,161.9,164.13,4422505,162.4,IBM,2/1/2018,30.13550136,8.265582656,61.59891599,3690,30.13550136,9.607274691
2/2/2018,161.7,158.8663,162,5174779,159.03,IBM,2/2/2018,29.406037,8.373904576,62.22005842,3081,29.406037,9.094454181
2/5/2018,157.89,150,158.5,8600416,152.53,IBM,2/5/2018,30.28874484,9.781968179,59.92928698,3394,30.28874484,12.79328922
2/6/2018,150.29,149.11,155.49,9823824,155.34,IBM,2/6/2018,31.82377554,15.08737386,53.0888506,4063,31.82377554,24.93913128
2/7/2018,154.17,153.28,155.34,6069258,153.85,IBM,2/7/2018,30.26209133,8.78141043,60.95649824,3701,30.26209133,10.76552022
2/8/2018,152.48,147.5,153.16,6599136,147.59,IBM,2/8/2018,31.28029655,7.927003137,60.79270031,3507,31.28029655,10.07491085
2/9/2018,148.6,144.3955,150.54,7763603,149.51,IBM,2/9/2018,31.44560358,7.570789866,60.98360656,3355,31.44560358,9.527791331
2/12/2018,150.9,150.3,152.4,5659623,151.4,IBM,2/12/2018,31.60223568,5.496040987,62.90172333,4294,31.60223568,5.534925682
2/13/2018,150.9,149.64,151.179,4854790,150.75,IBM,2/13/2018,36.39227215,5.648887022,57.95884082,4762,36.39227215,10.63065423
2/14/2018,150.19,150,155,5422862,154.76,IBM,2/14/2018,34.78714524,10.10016694,55.11268781,4792,34.78714524,17.92808716
2/15/2018,155.5,153.7,156.86,5525079,156.01,IBM,2/15/2018,35.11316194,12.89826412,51.98857394,4551,35.11316194,23.85029821
2/16/2018,155.71,155.69,157.7905,4239560,156.18,IBM,2/16/2018,35.5562201,7.027511962,57.41626794,3344,35.5562201,12.55185205
2/20/2018,155.79,153.87,155.96,4267801,155.16,IBM,2/20/2018,33.92417528,6.154603644,59.92122107,4062,33.92417528,9.173990599
2/21/2018,155.43,153.9,156.79,3492694,153.96,IBM,2/21/2018,34.78908189,8.387096774,56.82382134,4030,34.78908189,14.50388346
2/22/2018,154.5,152.79,155.04,4017699,153.18,IBM,2/22/2018,41.99066874,7.220617641,50.78871362,4501,41.99066874,19.37251205
2/23/2018,154.3,154.07,155.855,3208908,155.52,IBM,2/23/2018,41.25514403,7.124485597,51.62037037,3888,41.25514403,18.44472325
2/26/2018,155.81,155.51,158.88,3576723,158.58,IBM,2/26/2018,39.07346748,7.089377632,53.83715489,4274,39.07346748,16.19283077
2/27/2018,158.46,156.53,159.78,4192962,156.55,IBM,2/27/2018,38.28402367,8.017751479,53.69822485,3380,38.28402367,17.26013465
2/28/2018,157.5,155.8,158.1399,3761597,155.83,IBM,2/28/2018,38.28402367,8.017751479,53.69822485,3380,38.28402367,17.26013465
3/1/2018,155.53,152.79,156.9742,4039339,153.81,IBM,3/1/2018,38.83463542,7.389322917,53.77604167,3072,38.83463542,16.55388927
3/2/2018,152.79,151.88,154.76,3261141,154.49,IBM,3/2/2018,37.76966479,5.80816462,56.42217059,3013,37.76966479,12.32660206
3/5/2018,154.12,153.75,157.49,3670630,156.95,IBM,3/5/2018,35.88453969,5.248195933,58.86726438,4573,35.88453969,9.321539578
3/6/2018,157.28,155.1568,157.89,3594049,155.72,IBM,3/6/2018,32.69466961,4.642593957,62.66273643,4071,32.69466961,4.920465552
3/7/2018,155,154.73,158.83,4607677,158.32,IBM,3/7/2018,33.98359566,6.495233873,59.52117047,4511,33.98359566,9.914671428
3/8/2018,159,155.07,159.57,6095521,156.21,IBM,3/8/2018,33.28091213,7.037546688,59.68154118,5087,33.28091213,10.29661353
3/9/2018,157.47,157.3,159.5825,4783247,159.31,IBM,3/9/2018,30.69719043,5.827263267,63.47554631,3844,31.23212871,5.827263267
